Subject,CERiT,Simbad,ASAS-SN Photometry
22114949,https://wasp.cerit-sc.cz/search?objid=J001831.34%2B302557.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A18%3A31.34+%2B30%3A25%3A57.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A18%3A31.34&dec=%2B30%3A25%3A57.7&radius=2
24681475,No match,No match,No match
24881722,https://wasp.cerit-sc.cz/search?objid=J004443.90%2B125454.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A44%3A43.90+%2B12%3A54%3A54.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A44%3A43.90&dec=%2B12%3A54%3A54.5&radius=2
24682785,No match,No match,No match
22081417,https://wasp.cerit-sc.cz/search?objid=J130702.60-322726.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A07%3A02.60+-32%3A27%3A26.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A07%3A02.60&dec=-32%3A27%3A26.8&radius=2
24710556,https://wasp.cerit-sc.cz/search?objid=J010154.53%2B155422.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A54.53+%2B15%3A54%3A22.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A54.53&dec=%2B15%3A54%3A22.0&radius=2
22114815,https://wasp.cerit-sc.cz/search?objid=J001815.64%2B534529.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A18%3A15.64+%2B53%3A45%3A29.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A18%3A15.64&dec=%2B53%3A45%3A29.8&radius=2
24459475,No match,No match,No match
24620873,No match,No match,No match
24574256,https://wasp.cerit-sc.cz/search?objid=J002251.93%2B415153.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A22%3A51.93+%2B41%3A51%3A53.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A22%3A51.93&dec=%2B41%3A51%3A53.3&radius=2
24619980,https://wasp.cerit-sc.cz/search?objid=J003332.30%2B335059.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A33%3A32.30+%2B33%3A50%3A59.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A33%3A32.30&dec=%2B33%3A50%3A59.7&radius=2
24691274,https://wasp.cerit-sc.cz/search?objid=J005717.05%2B093437.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A17.05+%2B09%3A34%3A37.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A17.05&dec=%2B09%3A34%3A37.2&radius=2
24585285,https://wasp.cerit-sc.cz/search?objid=J003043.39%2B411637.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A43.39+%2B41%3A16%3A37.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A43.39&dec=%2B41%3A16%3A37.0&radius=2
24923961,https://wasp.cerit-sc.cz/search?objid=J005247.76%2B355328.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A52%3A47.76+%2B35%3A53%3A28.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A52%3A47.76&dec=%2B35%3A53%3A28.5&radius=2
24654699,No match,No match,No match
24623411,https://wasp.cerit-sc.cz/search?objid=J003511.85%2B354902.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A35%3A11.85+%2B35%3A49%3A02.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A35%3A11.85&dec=%2B35%3A49%3A02.6&radius=2
22791111,No match,No match,No match
22798492,No match,No match,No match
24922882,https://wasp.cerit-sc.cz/search?objid=J005232.28%2B385245.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A52%3A32.28+%2B38%3A52%3A45.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A52%3A32.28&dec=%2B38%3A52%3A45.4&radius=2
24045915,https://wasp.cerit-sc.cz/search?objid=J092522.31-221014.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A25%3A22.31+-22%3A10%3A14.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A25%3A22.31&dec=-22%3A10%3A14.5&radius=2
22111166,https://wasp.cerit-sc.cz/search?objid=J001002.09%2B132725.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A10%3A02.09+%2B13%3A27%3A25.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A10%3A02.09&dec=%2B13%3A27%3A25.4&radius=2
24578903,https://wasp.cerit-sc.cz/search?objid=J002514.08-224206.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A25%3A14.08+-22%3A42%3A06.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A25%3A14.08&dec=-22%3A42%3A06.3&radius=2
22108345,https://wasp.cerit-sc.cz/search?objid=J000423.81-743750.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A04%3A23.81+-74%3A37%3A50.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A04%3A23.81&dec=-74%3A37%3A50.8&radius=2
24919974,https://wasp.cerit-sc.cz/search?objid=J005150.85%2B493803.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A51%3A50.85+%2B49%3A38%3A03.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A51%3A50.85&dec=%2B49%3A38%3A03.1&radius=2
22112453,https://wasp.cerit-sc.cz/search?objid=J001304.81%2B561954.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A13%3A04.81+%2B56%3A19%3A54.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A13%3A04.81&dec=%2B56%3A19%3A54.2&radius=2
24681488,No match,No match,No match
24924405,https://wasp.cerit-sc.cz/search?objid=J005254.71%2B394352.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A52%3A54.71+%2B39%3A43%3A52.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A52%3A54.71&dec=%2B39%3A43%3A52.3&radius=2
24713465,https://wasp.cerit-sc.cz/search?objid=J010232.94%2B052342.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A02%3A32.94+%2B05%3A23%3A42.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A02%3A32.94&dec=%2B05%3A23%3A42.1&radius=2
24012246,https://wasp.cerit-sc.cz/search?objid=J091126.33-335817.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A11%3A26.33+-33%3A58%3A17.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A11%3A26.33&dec=-33%3A58%3A17.5&radius=2
24582461,https://wasp.cerit-sc.cz/search?objid=J002759.14%2B453805.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A27%3A59.14+%2B45%3A38%3A05.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A27%3A59.14&dec=%2B45%3A38%3A05.4&radius=2
22114546,https://wasp.cerit-sc.cz/search?objid=J001742.06%2B274445.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A17%3A42.06+%2B27%3A44%3A45.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A17%3A42.06&dec=%2B27%3A44%3A45.3&radius=2
24615941,https://wasp.cerit-sc.cz/search?objid=J003201.09%2B143604.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A32%3A01.09+%2B14%3A36%3A04.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A32%3A01.09&dec=%2B14%3A36%3A04.9&radius=2
22108620,https://wasp.cerit-sc.cz/search?objid=J000448.03-054942.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A04%3A48.03+-05%3A49%3A42.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A04%3A48.03&dec=-05%3A49%3A42.9&radius=2
22127600,https://wasp.cerit-sc.cz/search?objid=J004402.62%2B092347.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A44%3A02.62+%2B09%3A23%3A47.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A44%3A02.62&dec=%2B09%3A23%3A47.9&radius=2
22108185,https://wasp.cerit-sc.cz/search?objid=J000409.77-410810.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A04%3A09.77+-41%3A08%3A10.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A04%3A09.77&dec=-41%3A08%3A10.8&radius=2
24574876,https://wasp.cerit-sc.cz/search?objid=J002303.86%2B391914.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A23%3A03.86+%2B39%3A19%3A14.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A23%3A03.86&dec=%2B39%3A19%3A14.3&radius=2
24582676,https://wasp.cerit-sc.cz/search?objid=J002810.75-591920.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A28%3A10.75+-59%3A19%3A20.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A28%3A10.75&dec=-59%3A19%3A20.8&radius=2
24746115,https://wasp.cerit-sc.cz/search?objid=J010827.89%2B391521.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A08%3A27.89+%2B39%3A15%3A21.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A08%3A27.89&dec=%2B39%3A15%3A21.3&radius=2
24707940,https://wasp.cerit-sc.cz/search?objid=J010119.12%2B381455.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A19.12+%2B38%3A14%3A55.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A19.12&dec=%2B38%3A14%3A55.5&radius=2
22118751,https://wasp.cerit-sc.cz/search?objid=J003933.03%2B273029.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A39%3A33.03+%2B27%3A30%3A29.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A39%3A33.03&dec=%2B27%3A30%3A29.3&radius=2
22789207,https://wasp.cerit-sc.cz/search?objid=J093511.68%2B511610.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A35%3A11.68+%2B51%3A16%3A10.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A35%3A11.68&dec=%2B51%3A16%3A10.8&radius=2
24916273,https://wasp.cerit-sc.cz/search?objid=J005103.45%2B283824.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A51%3A03.45+%2B28%3A38%3A24.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A51%3A03.45&dec=%2B28%3A38%3A24.7&radius=2
24579229,https://wasp.cerit-sc.cz/search?objid=J002527.33%2B451625.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A25%3A27.33+%2B45%3A16%3A25.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A25%3A27.33&dec=%2B45%3A16%3A25.8&radius=2
24387390,https://wasp.cerit-sc.cz/search?objid=J133030.80-554840.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A30%3A30.80+-55%3A48%3A40.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A30%3A30.80&dec=-55%3A48%3A40.5&radius=2
22499523,No match,No match,No match
24694319,https://wasp.cerit-sc.cz/search?objid=J005802.50%2B533919.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A58%3A02.50+%2B53%3A39%3A19.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A58%3A02.50&dec=%2B53%3A39%3A19.1&radius=2
24701666,https://wasp.cerit-sc.cz/search?objid=J005947.34%2B523453.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A59%3A47.34+%2B52%3A34%3A53.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A59%3A47.34&dec=%2B52%3A34%3A53.2&radius=2
24720864,https://wasp.cerit-sc.cz/search?objid=J010357.75-165756.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A03%3A57.75+-16%3A57%3A56.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A03%3A57.75&dec=-16%3A57%3A56.1&radius=2
24729681,No match,No match,No match
22124270,https://wasp.cerit-sc.cz/search?objid=J004238.80%2B315246.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A38.80+%2B31%3A52%3A46.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A38.80&dec=%2B31%3A52%3A46.5&radius=2
24695988,https://wasp.cerit-sc.cz/search?objid=J005826.63%2B410024.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A58%3A26.63+%2B41%3A00%3A24.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A58%3A26.63&dec=%2B41%3A00%3A24.1&radius=2
24885614,https://wasp.cerit-sc.cz/search?objid=J004528.20%2B473500.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A45%3A28.20+%2B47%3A35%3A00.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A45%3A28.20&dec=%2B47%3A35%3A00.4&radius=2
24681057,No match,No match,No match
24585276,https://wasp.cerit-sc.cz/search?objid=J003043.03-422747.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A43.03+-42%3A27%3A47.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A43.03&dec=-42%3A27%3A47.5&radius=2
24697379,https://wasp.cerit-sc.cz/search?objid=J005847.66%2B320606.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A58%3A47.66+%2B32%3A06%3A06.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A58%3A47.66&dec=%2B32%3A06%3A06.8&radius=2
24710558,https://wasp.cerit-sc.cz/search?objid=J010154.53%2B155422.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A54.53+%2B15%3A54%3A22.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A54.53&dec=%2B15%3A54%3A22.0&radius=2
24581212,https://wasp.cerit-sc.cz/search?objid=J002657.92-584532.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A26%3A57.92+-58%3A45%3A32.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A26%3A57.92&dec=-58%3A45%3A32.6&radius=2
24898484,https://wasp.cerit-sc.cz/search?objid=J004741.30%2B285920.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A47%3A41.30+%2B28%3A59%3A20.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A47%3A41.30&dec=%2B28%3A59%3A20.2&radius=2
22113153,https://wasp.cerit-sc.cz/search?objid=J001443.66%2B544013.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A14%3A43.66+%2B54%3A40%3A13.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A14%3A43.66&dec=%2B54%3A40%3A13.9&radius=2
22116188,https://wasp.cerit-sc.cz/search?objid=J002053.47%2B120627.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A20%3A53.47+%2B12%3A06%3A27.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A20%3A53.47&dec=%2B12%3A06%3A27.1&radius=2
23993370,https://wasp.cerit-sc.cz/search?objid=J085613.13-122436.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A56%3A13.13+-12%3A24%3A36.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A56%3A13.13&dec=-12%3A24%3A36.1&radius=2
24494757,https://wasp.cerit-sc.cz/search?objid=J124314.97-334101.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12%3A43%3A14.97+-33%3A41%3A01.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=12%3A43%3A14.97&dec=-33%3A41%3A01.8&radius=2
22109282,https://wasp.cerit-sc.cz/search?objid=J000606.10%2B034507.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A06%3A06.10+%2B03%3A45%3A07.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A06%3A06.10&dec=%2B03%3A45%3A07.1&radius=2
22114589,https://wasp.cerit-sc.cz/search?objid=J001747.11-580049.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A17%3A47.11+-58%3A00%3A49.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A17%3A47.11&dec=-58%3A00%3A49.3&radius=2
24745808,https://wasp.cerit-sc.cz/search?objid=J010823.34%2B133821.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A08%3A23.34+%2B13%3A38%3A21.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A08%3A23.34&dec=%2B13%3A38%3A21.3&radius=2
22115655,https://wasp.cerit-sc.cz/search?objid=J001959.32-524954.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A19%3A59.32+-52%3A49%3A54.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A19%3A59.32&dec=-52%3A49%3A54.6&radius=2
22500093,No match,No match,No match
24886283,https://wasp.cerit-sc.cz/search?objid=J004536.48%2B363042.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A45%3A36.48+%2B36%3A30%3A42.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A45%3A36.48&dec=%2B36%3A30%3A42.7&radius=2
24585317,https://wasp.cerit-sc.cz/search?objid=J003044.84%2B382307.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A44.84+%2B38%3A23%3A07.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A44.84&dec=%2B38%3A23%3A07.7&radius=2
24743277,https://wasp.cerit-sc.cz/search?objid=J010753.08-640219.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A07%3A53.08+-64%3A02%3A19.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A07%3A53.08&dec=-64%3A02%3A19.4&radius=2
24926784,https://wasp.cerit-sc.cz/search?objid=J005330.02-143113.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A53%3A30.02+-14%3A31%3A13.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A53%3A30.02&dec=-14%3A31%3A13.9&radius=2
24619390,https://wasp.cerit-sc.cz/search?objid=J003318.49%2B362950.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A33%3A18.49+%2B36%3A29%3A50.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A33%3A18.49&dec=%2B36%3A29%3A50.2&radius=2
24652187,No match,No match,No match
22107084,https://wasp.cerit-sc.cz/search?objid=J000255.22-590710.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A02%3A55.22+-59%3A07%3A10.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A02%3A55.22&dec=-59%3A07%3A10.3&radius=2
24708262,https://wasp.cerit-sc.cz/search?objid=J010123.01%2B111709.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A23.01+%2B11%3A17%3A09.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A23.01&dec=%2B11%3A17%3A09.4&radius=2
24727281,https://wasp.cerit-sc.cz/search?objid=J010511.82%2B554047.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A05%3A11.82+%2B55%3A40%3A47.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A05%3A11.82&dec=%2B55%3A40%3A47.0&radius=2
22116994,https://wasp.cerit-sc.cz/search?objid=J002157.98%2B252919.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A21%3A57.98+%2B25%3A29%3A19.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A21%3A57.98&dec=%2B25%3A29%3A19.1&radius=2
21814513,https://wasp.cerit-sc.cz/search?objid=J000111.63%2B171753.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A11.63+%2B17%3A17%3A53.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A11.63&dec=%2B17%3A17%3A53.4&radius=2
22783068,No match,No match,No match
25011735,https://wasp.cerit-sc.cz/search?objid=J141006.03-534150.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14%3A10%3A06.03+-53%3A41%3A50.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=14%3A10%3A06.03&dec=-53%3A41%3A50.8&radius=2
24617544,https://wasp.cerit-sc.cz/search?objid=J003235.39%2B052540.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A32%3A35.39+%2B05%3A25%3A40.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A32%3A35.39&dec=%2B05%3A25%3A40.8&radius=2
22109863,https://wasp.cerit-sc.cz/search?objid=J000710.77%2B422129.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A07%3A10.77+%2B42%3A21%3A29.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A07%3A10.77&dec=%2B42%3A21%3A29.9&radius=2
22124701,https://wasp.cerit-sc.cz/search?objid=J004253.39%2B123419.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A42%3A53.39+%2B12%3A34%3A19.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A42%3A53.39&dec=%2B12%3A34%3A19.8&radius=2
24721551,https://wasp.cerit-sc.cz/search?objid=J010407.14%2B263513.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A07.14+%2B26%3A35%3A13.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A07.14&dec=%2B26%3A35%3A13.2&radius=2
