classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.aggregation_version,data.frame0.T0_tool0_x,data.frame0.T0_tool0_y,data.frame0.T0_tool1_x,data.frame0.T0_tool1_y,data.frame0.T0_tool2_x,data.frame0.T0_tool2_y
103574331,jsnyder111,3182.0,6465,T0,2018-04-25 22:16:46 UTC,20860283,point_extractor_by_frame,3.4.5,"[463.4944152832031, 682.59765625, 238.42922973632812, 89.37942504882812, 10.383028030395508, 551.433837890625, 408.3459777832031]","[480.3130187988281, 362.56365966796875, 355.1111755371094, 478.822509765625, 370.0161437988281, 322.3201904296875, 286.5483093261719]",,,"[439.32183837890625, 85.34327697753906]","[648.5418701171875, 534.1378173828125]"
103873728,not-logged-in-0ba0429bb65ac263474f,,6465,T0,2018-04-27 15:37:52 UTC,20860283,point_extractor_by_frame,3.4.5,"[687.1290283203125, 467.5010070800781, 556.5393676757812, 410.5164489746094, 238.3755340576172, 101.85002136230469, 120.84487915039062, 9.250102996826172, 472.2497253417969, 382.024169921875, 328.60113525390625, 241.9370880126953, 211.07044982910156, 171.8935546875, 135.0910186767578, 105.41156005859375, 69.79620361328125, 27.057781219482422, 36.55521011352539, 120.84487915039062, 690.6905517578125, 751.2366333007812, 816.5314331054688, 785.664794921875, 740.5520629882812, 617.08544921875, 879.451904296875, 855.7083740234375, 529.2342529296875]","[363.7119140625, 471.74517822265625, 324.5350341796875, 273.4863586425781, 344.717041015625, 466.9964294433594, 310.28887939453125, 374.3965148925781, 172.57618713378906, 147.6454315185547, 193.9453887939453, 172.57618713378906, 196.3197479248047, 171.38900756835938, 174.95053100585938, 182.0736083984375, 191.571044921875, 192.75820922851562, 227.1864013671875, 195.132568359375, 145.2710723876953, 160.7043914794922, 126.27621459960938, 123.90187072753906, 125.08903503417969, 148.83261108398438, 125.08903503417969, 90.66085815429688, 190.3838653564453]","[650.3264770507812, 447.3189697265625, 677.631591796875, 157.6474151611328]","[246.18124389648438, 547.724609375, 418.3221435546875, 328.0965576171875]",,
106452208,ginajo,1779414.0,6465,T0,2018-05-06 22:11:59 UTC,20860283,point_extractor_by_frame,3.4.5,"[95.34233856201172, 230.97344970703125, 457.5221252441406, 675.1281127929688, 545.4588012695312, 402.3753967285156, 7.405681610107422, 634.8858642578125]","[469.86492919921875, 344.6669921875, 487.7503356933594, 372.9855651855469, 326.78155517578125, 276.106201171875, 355.10015869140625, 249.27806091308594]",,,,
106662784,Charlenel,1601152.0,6465,T0,2018-05-08 04:11:59 UTC,20860283,point_extractor_by_frame,3.4.5,"[667.8568725585938, 477.81097412109375, 96.55323028564453, 235.29840087890625, 554.7620849609375]","[369.88995361328125, 473.6573486328125, 484.15069580078125, 344.2395935058594, 330.24847412109375]","[454.4924621582031, 681.8480224609375]","[544.77880859375, 420.0247802734375]",[81.39619445800781],[534.2855224609375]
106875863,not-logged-in-86c2acaf9525cd3b24ab,,6465,T0,2018-05-09 14:31:55 UTC,20860283,point_extractor_by_frame,3.4.5,"[469.2708435058594, 690.1041870117188, 558.1597290039062, 95.65972137451172, 233.15972900390625, 149.82638549804688, 117.88194274902344, 19.27083396911621, 637.326416015625, 417.8819580078125]","[486.1111145019531, 361.1111145019531, 330.5555419921875, 472.22222900390625, 347.22222900390625, 337.5, 315.27777099609375, 366.6666564941406, 244.44444274902344, 270.8333435058594]","[85.9375, 453.9930419921875, 690.1041870117188]","[531.9444580078125, 541.6666870117188, 415.27777099609375]",,
109710002,AnakinLeydic,1781404.0,6465,T0,2018-05-22 16:41:44 UTC,20860283,point_extractor_by_frame,3.4.5,,,,,,
114209402,MariaSC,1728017.0,6465,T0,2018-06-14 05:46:44 UTC,20860283,point_extractor_by_frame,3.4.5,"[86.81105041503906, 238.68637084960938, 407.7301940917969, 556.9642333984375, 678.4644775390625, 465.83905029296875]","[479.0896301269531, 350.986083984375, 280.9913635253906, 325.8936462402344, 382.6817932128906, 492.2961730957031]","[453.953125, 677.143798828125, 89.45234680175781]","[555.6876220703125, 424.9427490234375, 537.1984252929688]",,
116033534,kennethbokc,1801950.0,6465,T0,2018-07-03 23:19:35 UTC,20860283,point_extractor_by_frame,3.4.5,"[442.2869873046875, 688.8827514648438, 569.5621948242188, 418.4228820800781, 247.3967742919922, 97.58320617675781, 4.778345584869385, 126.75045013427734, 155.91769409179688, 638.5029907226562, 872.53271484375, 891.5562744140625, 807.8526611328125, 780.5855712890625, 746.977294921875, 745.7091064453125, 692.4431762695312, 614.3631591796875, 533.3369750976562, 473.447998046875, 376.2165222167969, 328.3053894042969, 290.2582702636719, 228.255615234375, 176.8215789794922, 116.93263244628906, 169.77581787109375, 217.6869659423828, 197.95884704589844, 248.6883087158203, 131.02413940429688, 34.36933898925781, 141.46485900878906, 28.028154373168945, 66.07524871826172, 106.9406509399414]","[487.63983154296875, 368.3193054199219, 321.9168701171875, 274.18865966796875, 343.12939453125, 467.7530822753906, 363.0161437988281, 309.98480224609375, 333.8489074707031, 248.99876403808594, 127.24347686767578, 129.7799530029297, 127.24347686767578, 131.6822967529297, 162.11997985839844, 128.51170349121094, 155.77879333496094, 147.0599822998047, 189.33453369140625, 172.42471313476562, 149.87828063964844, 197.78944396972656, 216.10841369628906, 188.6299591064453, 186.5162353515625, 192.15283203125, 171.7201385498047, 179.47047424316406, 168.90184020996094, 168.90184020996094, 184.40249633789062, 230.51756286621094, 176.9698028564453, 191.76589965820312, 192.47047424316406, 190.35675048828125]",,,,
123976042,damara,1818553.0,6465,T0,2018-09-17 17:06:09 UTC,20860283,point_extractor_by_frame,3.4.5,"[670.01318359375, 480.5788269042969, 100.60237121582031, 243.50897216796875, 14.193727493286133, 755.31396484375, 807.3807373046875]","[352.9737548828125, 500.31158447265625, 495.88037109375, 328.6020812988281, 369.5908203125, 149.1379852294922, 136.95216369628906]","[148.23789978027344, 411.8950500488281, 522.6753540039062, 470.6086120605469, 563.6640625, 615.7307739257812, 696.6004028320312, 316.62396240234375]","[324.1708679199219, 276.53533935546875, 192.34231567382812, 183.47988891601562, 320.84747314453125, 153.56919860839844, 144.70677185058594, 207.85154724121094]",,
103514349,Xevandylreth,1576952.0,6465,T0,2018-04-25 17:43:19 UTC,20860294,point_extractor_by_frame,3.4.5,"[95.32169342041016, 690.0121459960938, 469.24078369140625, 546.80908203125, 411.561767578125, 236.5358123779297, 17.753372192382812, 117.19993591308594, 530.8976440429688, 779.5140380859375, 606.47705078125, 481.17437744140625]","[498.52996826171875, 395.10552978515625, 510.46356201171875, 327.48187255859375, 281.7364501953125, 341.4043884277344, 375.2162170410156, 323.5039978027344, 196.21240234375, 218.09063720703125, 154.44483947753906, 176.32308959960938]",,,,
104134761,smona03,1665402.0,6465,T0,2018-04-28 15:57:56 UTC,20860294,point_extractor_by_frame,3.4.5,"[690.3209228515625, 545.104248046875, 643.2236328125, 530.7134399414062, 411.6618957519531, 470.5335388183594, 244.20481872558594, 606.5924072265625, 479.69134521484375, 274.2947692871094, 224.58094787597656, 117.30376434326172, 88.52207946777344, 8.718316078186035]","[374.9591064453125, 326.5535583496094, 245.44154357910156, 191.80294799804688, 279.4562683105469, 505.7849426269531, 348.7939453125, 155.1717071533203, 177.41209411621094, 195.72772216796875, 194.41946411132812, 318.7040100097656, 454.76287841796875, 369.72607421875]","[682.4713745117188, 61.04865264892578]","[419.4399108886719, 530.641845703125]",,
107388903,JBlundell,1740941.0,6465,T0,2018-05-13 01:58:30 UTC,20860294,point_extractor_by_frame,3.4.5,"[700.1333618164062, 453.13336181640625, 81.13336181640625, 219.13336181640625, 395.13336181640625, 539.1333618164062, 633.1333618164062, 520.1333618164062, 14.13336181640625]","[373.9666748046875, 502.9666748046875, 495.9666748046875, 374.9666748046875, 284.9666748046875, 333.9666748046875, 250.96665954589844, 197.96665954589844, 361.9666748046875]",,,,
108069246,melisagallinar,1784167.0,6465,T0,2018-05-17 19:49:51 UTC,20860294,point_extractor_by_frame,3.4.5,"[721.3969116210938, 450.5318298339844, 90.28128814697266, 247.38304138183594, 415.3193664550781, 518.2481079101562]","[364.2288818359375, 521.3306274414062, 468.5119323730469, 345.268310546875, 264.0087890625, 315.4731750488281]",,,,
113846542,MatasGrygel,1693494.0,6465,T0,2018-06-10 23:49:46 UTC,20860294,point_extractor_by_frame,3.4.5,"[438.70001220703125, 683.7000122070312, 71.69999694824219, 226.6999969482422, 388.70001220703125, 546.7000122070312, 592.7000122070312]","[511.0333251953125, 377.0333251953125, 438.0333251953125, 332.0333251953125, 269.0333251953125, 199.03334045410156, 155.03334045410156]",,,,
115709950,ClaireW1,1620325.0,6465,T0,2018-06-30 11:03:03 UTC,20860294,point_extractor_by_frame,3.4.5,"[469.34002685546875, 75.34001159667969, 227.3400115966797, 408.34002685546875, 547.3400268554688, 699.3400268554688, 625.3400268554688, 528.3400268554688]","[527.9500122070312, 487.95001220703125, 361.95001220703125, 284.95001220703125, 324.95001220703125, 379.95001220703125, 248.95001220703125, 203.95001220703125]",,,,
119207688,not-logged-in-fd1f15f1494b709de572,,6465,T0,2018-08-02 17:50:35 UTC,20860294,point_extractor_by_frame,3.4.5,"[475.96875, 693.96875, 247.96875, 99.96875, 406.96875, 550.96875, 108.96875]","[516, 387, 349, 473, 279, 333, 375]",,,,
121216034,not-logged-in-e0a4ac9ad2ff35bd48ad,,6465,T0,2018-08-22 16:02:16 UTC,20860294,point_extractor_by_frame,3.4.5,"[681.13330078125, 459.1333312988281, 546.13330078125, 236.13333129882812, 71.13333129882812, 82.13333129882812, 11.133331298828125, 122.13333129882812, 222.13333129882812, 277.1333312988281, 465.1333312988281, 543.13330078125, 587.13330078125, 611.13330078125, 641.13330078125, 782.13330078125, 409.1333312988281]","[365.9666748046875, 499.9666748046875, 324.9666748046875, 348.9666748046875, 429.9666748046875, 480.9666748046875, 360.9666748046875, 322.9666748046875, 199.9666748046875, 191.9666748046875, 177.9666748046875, 191.9666748046875, 135.9666748046875, 154.9666748046875, 245.9666748046875, 216.9666748046875, 279.9666748046875]",,,,
122354579,jponce2018,1801762.0,6465,T0,2018-09-03 04:51:53 UTC,20860294,point_extractor_by_frame,3.4.5,"[470.21514892578125, 692.30029296875, 100.07329559326172, 244.08042907714844, 407.50543212890625]","[513.4946899414062, 374.6915283203125, 460.28680419921875, 337.21734619140625, 274.64605712890625]","[686.1016235351562, 228.79159545898438]","[422.45855712890625, 386.6120300292969]",,
122748925,sbaugh6,1689882.0,6465,T0,2018-09-06 20:09:21 UTC,20860294,point_extractor_by_frame,3.4.5,"[704.0267333984375, 509.1424560546875, 536.9830932617188, 407.0602111816406, 243.49659729003906, 96.17334747314453, 112.41371154785156, 11.491484642028809, 633.2651977539062, 550.9033813476562, 598.4644165039062]","[382.2574157714844, 502.90008544921875, 325.4161682128906, 281.335205078125, 354.41680908203125, 456.4990539550781, 320.77606201171875, 374.1372375488281, 254.6546173095703, 205.93353271484375, 169.97274780273438]",,,,
103549019,not-logged-in-2029ad7f3b8a9edd9322,,6465,T0,2018-04-25 19:47:48 UTC,20860297,point_extractor_by_frame,3.4.5,"[701.484375, 456.484375, 105.484375, 94.484375, 12.484375, 223.484375, 544.484375, 405.484375, 387.484375, 518.484375, 530.484375, 633.484375, 635.484375, 673.484375, 748.484375, 823.484375, 881.484375, 937.484375, 975.484375, 895.484375, 859.484375, 276.484375]","[367, 508, 491, 394, 406, 368, 321, 286, 186, 173, 191, 244, 167, 129, 145, 134, 123, 128, 168, 114, 89, 204]",,,,
103708112,BioFunBus,1774712.0,6465,T0,2018-04-26 17:32:42 UTC,20860297,point_extractor_by_frame,3.4.5,"[490.012451171875, 690.6915283203125, 539.5777587890625, 120.08597564697266]","[517.2427978515625, 383.05377197265625, 326.2350158691406, 502.7358703613281]",,,,
106557119,4804098578,1514624.0,6465,T0,2018-05-07 15:59:33 UTC,20860297,point_extractor_by_frame,3.4.5,"[689.6668090820312, 540.5253295898438, 451.56378173828125, 111.41659545898438, 103.56704711914062, 133.65699768066406, 220.00204467773438, 13.297220230102539, 26.379804611206055]","[357.9517517089844, 322.6287841796875, 516.2510375976562, 494.0106201171875, 420.7481689453125, 314.77923583984375, 348.7939453125, 393.27471923828125, 357.9517517089844]",[685.7420043945312],[419.4399108886719],,
107952684,JanetYe,1783701.0,6465,T0,2018-05-17 01:45:29 UTC,20860297,point_extractor_by_frame,3.4.5,"[700.1328735351562, 480.345458984375, 106.18356323242188, 104.87530517578125, 227.85159301757812, 17.221994400024414, 541.8336181640625, 633.4116821289062, 407.0830078125]","[368.82666015625, 504.8855285644531, 508.810302734375, 401.5331115722656, 360.97711181640625, 402.84136962890625, 321.7293395996094, 240.61734008789062, 279.8650817871094]",,,,
114835675,thewilk,1799640.0,6465,T0,2018-06-19 23:03:24 UTC,20860297,point_extractor_by_frame,3.4.5,"[91.29289245605469, 455.6566467285156, 77.75234985351562, 13.742498397827148, 129.45260620117188, 194.69342041015625, 406.4183044433594, 544.28564453125, 689.5387573242188, 624.2979736328125, 556.5952758789062, 517.20458984375, 642.7623291015625, 678.4601440429688, 389.18487548828125, 262.3961486816406, 813.8656005859375]","[526.3694458007812, 526.3694458007812, 406.9664611816406, 404.5045471191406, 314.6445617675781, 368.8067321777344, 292.4873046875, 326.9541320800781, 386.0401611328125, 240.78704833984375, 216.16787719726562, 181.70103454589844, 155.8509063720703, 123.84597778320312, 190.31773376464844, 201.3963623046875, 148.46514892578125]","[674.7672729492188, 749.8557739257812]","[415.5831604003906, 389.7330322265625]",,
114837059,Choudhry96,1799335.0,6465,T0,2018-06-19 23:31:48 UTC,20860297,point_extractor_by_frame,3.4.5,"[711.0018920898438, 467.2851867675781, 111.6803970336914, 116.11161041259766, 16.409334182739258, 226.8919219970703, 129.40524291992188, 396.38580322265625, 535.968994140625, 623.4854125976562, 538.1845703125, 520.459716796875, 643.4259033203125, 679.9833984375, 822.8899536132812, 799.6260986328125, 859.447509765625, 879.387939453125, 905.9752197265625, 942.53271484375, 989.0604248046875, 985.737060546875, 389.7389831542969, 287.8210754394531, 177.04078674316406, 21.948348999023438, 35.24198532104492, 60.721458435058594, 98.38676452636719, 139.37547302246094, 195.87342834472656, 224.6763153076172, 311.0849609375, 159.31593322753906]","[350.7581481933594, 504.7427673339844, 528.0066528320312, 407.256103515625, 397.285888671875, 368.4830017089844, 314.2006530761719, 278.7509460449219, 309.7694396972656, 238.8700408935547, 191.23451232910156, 167.97064208984375, 155.78480529785156, 121.44291687011719, 133.62875366210938, 122.55072021484375, 88.20882415771484, 130.3053436279297, 121.44291687011719, 125.8741226196289, 164.64723205566406, 70.48397064208984, 197.88133239746094, 195.6657257080078, 189.01890563964844, 239.97784423828125, 187.91110229492188, 191.23451232910156, 197.88133239746094, 198.9891357421875, 170.18624877929688, 179.04867553710938, 162.43162536621094, 172.40185546875]",[666.6897583007812],[407.256103515625],,
116848156,not-logged-in-a6031178df0531dfa4ba,,6465,T0,2018-07-11 08:19:03 UTC,20860297,point_extractor_by_frame,3.4.5,"[693.8336181640625, 542.7714233398438, 498.7116394042969, 226.7997589111328, 364.01458740234375, 518.853271484375, 642.220703125, 695.0924682617188]","[373.3870849609375, 312.96221923828125, 532.0023803710938, 359.53973388671875, 412.4114685058594, 393.52874755859375, 464.0243835449219, 515.6372680664062]",,,,
117753883,not-logged-in-110360f198a41b063b53,,6465,T0,2018-07-19 13:22:28 UTC,20860297,point_extractor_by_frame,3.4.5,"[463.25390625, 102.85318756103516, 114.9561996459961, 222.53851318359375, 694.555908203125, 545.285400390625, 408.11798095703125, 7.373892307281494, 625.3572998046875, 530.406005859375, 518.58984375, 639.2835083007812, 677.2640380859375, 552.3502807617188, 384.20831298828125, 272.7987976074219]","[495.4165344238281, 486.0030822753906, 395.90289306640625, 347.4908447265625, 364.97296142578125, 317.9057312011719, 277.5623474121094, 387.834228515625, 242.74510192871094, 189.57235717773438, 173.95814514160156, 157.4999237060547, 127.53750610351562, 211.9386749267578, 192.47207641601562, 197.1141357421875]",,,,
122726178,sbaugh6,1689882.0,6465,T0,2018-09-06 17:32:26 UTC,20860297,point_extractor_by_frame,3.4.5,"[710.9868774414062, 634.4252319335938, 560.18359375, 553.2234497070312, 418.66046142578125, 480.1418151855469, 209.85585021972656, 136.7742462158203, 110.09365844726562, 91.53324890136719, 26.57181739807129, 130.97412109375, 50.93235397338867, 255.0968475341797, 388.4997863769531, 505.6623840332031, 527.702880859375, 629.7850952148438, 675.026123046875, 735.347412109375, 817.709228515625, 868.7503662109375, 937.19189453125]","[363.697021484375, 251.17453002929688, 226.81399536132812, 323.09613037109375, 282.4952392578125, 487.81976318359375, 369.49713134765625, 318.4560241699219, 418.2182312011719, 500.58001708984375, 396.177734375, 192.0132293701172, 233.77415466308594, 203.6134796142578, 201.29344177246094, 171.1327667236328, 202.45346069335938, 164.17262268066406, 140.97210693359375, 138.6520538330078, 147.93226623535156, 129.37185668945312, 134.01194763183594]",[676.1861572265625],[424.0183410644531],,
122961450,petyerakne,1589510.0,6465,T0,2018-09-08 12:11:00 UTC,20860297,point_extractor_by_frame,3.4.5,"[14.466143608093262, 34.233741760253906, 47.8239631652832, 63.47331237792969, 61.414188385009766, 84.47638702392578, 70.47433471679688, 92.71288299560547, 102.18486022949219, 112.89230346679688, 119.89332580566406, 124.8352279663086, 149.13290405273438, 168.90049743652344, 191.1390380859375, 175.07786560058594, 222.437744140625, 179.60794067382812, 267.32666015625, 312.215576171875, 272.6803894042969, 182.49072265625, 131.8362579345703, 382.4520263671875, 516.9537963867188, 465.27679443359375, 528.9881591796875, 553.056884765625, 626.6788940429688, 640.8369750976562, 671.27685546875, 745.6067504882812, 678.3558959960938, 676.9400634765625, 802.9469604492188, 855.3319091796875, 761.8885498046875, 892.1428833007812, 873.7373657226562, 880.1085205078125, 823.4761962890625, 544.5620727539062, 407.2286682128906, 697.4692993164062, 464.8447265625, 104.93903350830078, 214.3577117919922, 102.61097717285156, 3.0865437984466553, 23.457042694091797, 616.1202392578125, 751.96728515625, 805.1646728515625, 549.5472412109375, 507.96270751953125, 115.5527114868164, 271.68798828125, 235.14402770996094, 159.5358428955078, 992.4917602539062, 934.1334838867188, 980.0547485351562, 933.1768188476562, 992.4917602539062, 813.39453125, 821.7490234375, 915.1676025390625, 830.863037109375, 543.012451171875]","[192.6890869140625, 225.6350860595703, 191.04177856445312, 199.27828979492188, 189.3944854736328, 198.4546356201172, 194.3363800048828, 195.1600341796875, 187.74717712402344, 195.5718536376953, 184.04075622558594, 193.1009063720703, 188.1590118408203, 183.21710205078125, 175.39244079589844, 185.6880645751953, 174.15696716308594, 192.27725219726562, 170.86236572265625, 158.91943359375, 200.9255828857422, 180.33433532714844, 313.765625, 196.38658142089844, 177.27317810058594, 183.64431762695312, 190.72335815429688, 209.83676147460938, 241.69244384765625, 163.82301330566406, 139.04637145996094, 141.17007446289062, 131.25942993164062, 112.85391998291016, 119.9329605102539, 90.90889739990234, 71.79549407958984, 119.22505950927734, 138.33847045898438, 121.34877014160156, 131.25942993164062, 320.9776916503906, 279.21136474609375, 376.1941833496094, 508.4519958496094, 495.20379638671875, 353.7743225097656, 403.24554443359375, 403.24554443359375, 360.7585144042969, 138.79588317871094, 144.60614013671875, 134.00582885742188, 183.95741271972656, 141.53282165527344, 311.3031921386719, 126.87860107421875, 141.58018493652344, 159.64215087890625, 68.95964813232422, 133.05807495117188, 156.9753875732422, 122.5344467163086, 164.62893676757812, 143.56936645507812, 61.54332733154297, 75.97383880615234, 47.112823486328125, 202.81039428710938]","[668.272705078125, 687.8217163085938, 387.2159423828125]","[412.6302185058594, 417.2459716796875, 331.0757751464844]",,
103502646,errantdog,1156614.0,6465,T0,2018-04-25 16:54:45 UTC,20860291,point_extractor_by_frame,3.4.5,"[469.984375, 347.984375, 681.984375, 408.984375, 553.984375, 225.984375, 160.984375, 101.984375, 629.984375, 889.984375, 815.984375, 740.984375, 688.984375, 675.984375, 609.984375, 540.984375, 464.984375]","[481, 364, 362, 279, 332, 363, 327, 513, 241, 233, 192, 171, 132, 154, 152, 190, 167]","[456.984375, 677.984375]","[547, 418]",,
103509393,not-logged-in-2b1434681b49cfd4aab4,,6465,T0,2018-04-25 17:24:32 UTC,20860291,point_extractor_by_frame,3.4.5,"[681.913818359375, 449.4488830566406, 338.8276672363281, 205.7615203857422, 140.03005981445312, 85.52104187011719]","[379.9599304199219, 482.56512451171875, 367.13427734375, 359.11822509765625, 319.0380859375, 509.81964111328125]","[680.3106079101562, 470.29058837890625]","[412.0240478515625, 535.470947265625]",,
103552394,pwendystevens,711441.0,6465,T0,2018-04-25 20:03:25 UTC,20860291,point_extractor_by_frame,3.4.5,"[428.6012878417969, 709.45947265625, 334.9819030761719, 401.8528747558594, 624.7562255859375, 227.98829650878906, 85.3301773071289]","[504.7715148925781, 373.2585754394531, 411.1521301269531, 304.1585388183594, 239.51657104492188, 373.2585754394531, 551.5812377929688]",,,,
104184941,Cliffandra,1599552.0,6465,T0,2018-04-28 20:03:51 UTC,20860291,point_extractor_by_frame,3.4.5,"[682.59765625, 473.92791748046875, 314.44464111328125, 90.86992645263672, 232.4672393798828, 150.48985290527344, 412.8175048828125, 639.3732299804688]","[371.50665283203125, 478.822509765625, 390.88311767578125, 536.951904296875, 367.03515625, 329.772705078125, 276.1147766113281, 253.75729370117188]","[456.0419616699219, 693.0311279296875]","[548.8759155273438, 414.7310791015625]",,
105500666,not-logged-in-4fe7758b5694b3e785aa,,6465,T0,2018-05-02 20:52:01 UTC,20860291,point_extractor_by_frame,3.4.5,"[477.4850769042969, 103.19635009765625]","[495.6796569824219, 528.275390625]",,,,
108067295,chvenini,1784163.0,6465,T0,2018-05-17 19:37:16 UTC,20860291,point_extractor_by_frame,3.4.5,"[703.5092163085938, 458.97369384765625, 345.5857238769531, 553.2360229492188, 412.5256042480469, 155.69500732421875, 226.73326110839844, 92.85348510742188, 637.9354248046875, 532.7442016601562, 465.8042907714844, 457.6075744628906, 606.5147094726562, 672.0884399414062, 747.22509765625, 784.1102905273438, 689.8480224609375, 811.4327392578125, 698.0447387695312, 860.613037109375, 889.3015747070312]","[362.0218505859375, 464.4808654785156, 372.9508056640625, 330.6011047363281, 277.3224182128906, 321.0382385253906, 368.8524475097656, 525.956298828125, 234.97267150878906, 189.89071655273438, 169.39891052246094, 200.81967163085938, 153.00546264648438, 151.63934326171875, 180.32786560058594, 224.04371643066406, 135.2458953857422, 184.4262237548828, 120.21858215332031, 202.185791015625, 237.70492553710938]",,,,
108175526,Whardy1,721962.0,6465,T0,2018-05-18 15:18:46 UTC,20860291,point_extractor_by_frame,3.4.5,"[671.96875, 450.96875, 344.96875, 554.96875, 119.96875, 151.96875, 226.96875, 426.96875, 478.96875, 531.96875, 628.96875, 607.96875, 751.96875, 681.96875, 814.96875, 893.96875, 858.96875, 808.96875, 702.96875]","[385, 501, 400, 332, 505, 326, 360, 289, 161, 195, 235, 153, 186, 161, 198, 245, 212, 130, 128]","[678.96875, 461.96875]","[424, 559]",,
113495132,Jent,1646152.0,6465,T0,2018-06-07 21:39:05 UTC,20860291,point_extractor_by_frame,3.4.5,"[457.54296875, 87.88543701171875, 336.1095886230469, 545.0464477539062, 687.9092407226562, 228.96246337890625, 162.88841247558594, 9.310890197753906, 59.31287384033203, 409.3267822265625, 464.68609619140625, 528.974365234375, 636.1215209960938, 598.6199951171875, 675.4087524414062, 746.8401489257812, 780.7700805664062, 895.0603637695312, 859.3446655273438, 803.9852905273438, 807.556884765625]","[482.45965576171875, 516.7467041015625, 372.09808349609375, 334.59661865234375, 373.8838806152344, 379.2412414550781, 320.3103332519531, 336.38238525390625, 316.73876953125, 284.5946350097656, 168.51858520507812, 191.73379516601562, 238.16421508789062, 159.58966064453125, 141.7318115234375, 168.51858520507812, 216.73480224609375, 239.95001220703125, 200.6627197265625, 184.59066772460938, 136.37445068359375]",,,,
113866730,lauram13,807323.0,6465,T0,2018-06-11 07:25:26 UTC,20860291,point_extractor_by_frame,3.4.5,"[697.6256713867188, 475.55865478515625, 344.27374267578125, 204.60894775390625, 112.43017578125, 147.34637451171875, 418.29608154296875, 638.9664916992188, 566.3407592773438]","[378.584716796875, 466.57354736328125, 370.204833984375, 384.17132568359375, 515.4562377929688, 336.685302734375, 272.439453125, 241.7132110595703, 333.8919677734375]","[454.60894775390625, 686.4525146484375]","[554.5623779296875, 423.2774658203125]",,
114892126,not-logged-in-600a5ee5d6645bc62fe2,,6465,T0,2018-06-20 14:02:13 UTC,20860291,point_extractor_by_frame,3.4.5,,,,,,
103589471,not-logged-in-b2cf00eeebcaa7905244,,6465,T0,2018-04-26 00:35:53 UTC,20860308,point_extractor_by_frame,3.4.5,"[675.9908447265625, 559.5451049804688, 402.4788513183594, 631.3081665039062, 842.5352783203125, 877.73974609375, 937.316650390625, 979.291259765625, 799.2066040039062, 736.9216918945312, 703.0712280273438, 648.9104614257812, 527.0486450195312, 470.1798400878906, 242.7045135498047, 118.13469696044922, 104.59449768066406, 501.3222961425781, 15.229195594787598, 17.402793884277344, 31.391460418701172, 100.1690673828125, 119.40348815917969, 138.05503845214844, 147.96368408203125, 173.02670288085938, 189.92967224121094, 227.2327880859375, 243.5529022216797]","[370.19744873046875, 310.62060546875, 280.8321533203125, 242.9196014404297, 160.32440185546875, 125.11988830566406, 129.18194580078125, 149.49224853515625, 140.01409912109375, 133.24400329589844, 133.24400329589844, 142.72213745117188, 198.23695373535156, 177.92665100097656, 343.1170654296875, 306.55853271484375, 470.3949279785156, 524.5557250976562, 401.33990478515625, 191.89230346679688, 224.53253173828125, 186.6465606689453, 191.3094482421875, 183.7322540283203, 191.3094482421875, 184.3151092529297, 179.6522216796875, 174.40647888183594, 174.40647888183594]",,,[112.71862030029297],[528.6177978515625]
103601528,not-logged-in-083a91a7937eff1c5f81,,6465,T0,2018-04-26 01:59:52 UTC,20860308,point_extractor_by_frame,3.4.5,"[520.3682250976562, 682.1989135742188, 556.0474243164062, 629.954345703125, 112.6058578491211, 238.75733947753906, 22.13358497619629, 980.3751220703125, 874.6117553710938, 930.6790771484375, 887.3543090820312, 848.3927001953125, 803.7666015625, 740.06640625, 707.676513671875, 647.3208618164062, 675.3735961914062, 692.9066162109375, 676.7762451171875, 577.8901977539062, 122.79991149902344]","[523.9785766601562, 386.3587951660156, 307.3548583984375, 238.54495239257812, 450.0716857910156, 337.9370422363281, 394.0043640136719, 146.79843139648438, 127.6845703125, 128.95883178710938, 112.39347839355469, 164.44985961914062, 137.09837341308594, 136.37860107421875, 130.98028564453125, 139.58827209472656, 144.4975128173828, 124.86054992675781, 356.29608154296875, 293.17730712890625, 299.7093200683594]",,,[117.70288848876953],[522.704345703125]
103647872,Mysty886,1565309.0,6465,T0,2018-04-26 12:20:43 UTC,20860308,point_extractor_by_frame,3.4.5,"[674.2765502929688, 571.711669921875, 491.5274963378906, 112.12706756591797, 242.56423950195312, 12.031718254089355]","[359.9967346191406, 319.5087585449219, 504.242431640625, 488.02911376953125, 347.6331787109375, 394.9188232421875]",,,,
